location,industry,fuels_consumed,date,value
vic,Commercial_services,Fueloil,2012-13,0
vic,Commercial_services,Diesel,2012-13,2.3
vic,Commercial_services,LPG,2012-13,0.2
vic,Commercial_services,Solarenergy,2012-13,0.1
vic,Commercial_services,Electricity,2012-13,54.3
vic,Commercial_services,Liquid/gasBiofuels,2012-13,0
vic,Electricity_gas_water_serv,LPG,2012-13,0
vic,Electricity_gas_water_serv,Liquid/gasBiofuels,2012-13,5.4
vic,Electricity_gas_water_serv,Electricity,2012-13,29.2
vic,Electricity_gas_water_serv,Naturalgas,2012-13,32.7
vic,Electricity_gas_water_serv,Fueloil,2012-13,0.4
vic,Electricity_gas_water_serv,Diesel,2012-13,0.4
vic,Residential,Electricity,2012-13,39.9
vic,Residential,Solarenergy,2012-13,2.2
vic,Residential,Naturalgas,2012-13,103.8
vic,Residential,Diesel,2012-13,0.2
vic,Residential,LPG,2012-13,3
vic,Manufacturing,Liquid/gasBiofuels,2012-13,0.2
vic,Manufacturing,Electricity,2012-13,52.1
vic,Manufacturing,Naturalgas,2012-13,79.6
vic,Manufacturing,Fueloil,2012-13,0.7
vic,Manufacturing,Diesel,2012-13,1.7
vic,Mining,Electricity,2012-13,1.8
vic,Mining,Naturalgas,2012-13,23
vic,Mining,Diesel,2012-13,2.1
vic,Agriculture,Electricity,2012-13,1.8
vic,Agriculture,Naturalgas,2012-13,0.5
vic,Agriculture,Diesel,2012-13,12.2
vic,Agriculture,LPG,2012-13,0.2
vic,Mining,LPG,2012-13,0.1
vic,Manufacturing,LPG,2012-13,8.1
vic,Construction,Liquid/gasBiofuels,2013-14,0
vic,Construction,Electricity,2013-14,0.1
vic,Construction,Naturalgas,2013-14,1.9
vic,Construction,Diesel,2013-14,3
vic,Transport_postal,Liquid/gasBiofuels,2013-14,0.5
vic,Transport_postal,Electricity,2013-14,3.2
vic,Transport_postal,Naturalgas,2013-14,2.4
vic,Transport_postal,Fueloil,2013-14,1.6
vic,Transport_postal,Diesel,2013-14,113.9
vic,Transport_postal,LPG,2013-14,26.4
vic,Commercial_services,Diesel,2013-14,2.4
vic,Commercial_services,LPG,2013-14,0.2
vic,Commercial_services,Naturalgas,2013-14,31.8
vic,Commercial_services,Solarenergy,2013-14,0.1
vic,Commercial_services,Electricity,2013-14,54.3
vic,Commercial_services,Liquid/gasBiofuels,2013-14,0
vic,Electricity_gas_water_serv,LPG,2013-14,0.1
vic,Electricity_gas_water_serv,Liquid/gasBiofuels,2013-14,6.4
vic,Electricity_gas_water_serv,Electricity,2013-14,30.3
vic,Electricity_gas_water_serv,Naturalgas,2013-14,34.4
vic,Electricity_gas_water_serv,Fueloil,2013-14,0.5
vic,Electricity_gas_water_serv,Diesel,2013-14,1
vic,Residential,Electricity,2013-14,36.6
vic,Residential,Solarenergy,2013-14,2.2
vic,Residential,Naturalgas,2013-14,106.9
vic,Residential,Diesel,2013-14,0.2
vic,Residential,LPG,2013-14,2.9
vic,Manufacturing,Liquid/gasBiofuels,2013-14,0.1
vic,Manufacturing,Electricity,2013-14,50.6
vic,Manufacturing,Naturalgas,2013-14,73.9
vic,Manufacturing,Fueloil,2013-14,0.5
vic,Manufacturing,Diesel,2013-14,1.9
vic,Manufacturing,LPG,2013-14,6.8
vic,Mining,Electricity,2013-14,1.8
vic,Mining,Naturalgas,2013-14,29.3
vic,Mining,Diesel,2013-14,1.7
vic,Mining,LPG,2013-14,0.1
vic,Agriculture,Electricity,2013-14,2.3
vic,Agriculture,Naturalgas,2013-14,0.8
vic,Agriculture,Diesel,2013-14,12.7
vic,Agriculture,LPG,2013-14,0.2
vic,Construction,Electricity,2014-15,0.1
vic,Construction,Liquid/gasBiofuels,2014-15,0
vic,Construction,Naturalgas,2014-15,1.9
vic,Construction,Diesel,2014-15,3.1
vic,Transport_postal,Liquid/gasBiofuels,2014-15,0.4
vic,Transport_postal,Electricity,2014-15,3.1
vic,Transport_postal,Naturalgas,2014-15,2.1
vic,Transport_postal,Fueloil,2014-15,0.8
vic,Transport_postal,Diesel,2014-15,119.9
vic,Transport_postal,LPG,2014-15,27.6
vic,Commercial_services,Naturalgas,2014-15,33.5
vic,Commercial_services,Diesel,2014-15,2.5
vic,Commercial_services,Solarenergy,2014-15,0.2
vic,Commercial_services,LPG,2014-15,0.2
vic,Commercial_services,Electricity,2014-15,60.7
vic,Commercial_services,Liquid/gasBiofuels,2014-15,0
vic,Electricity_gas_water_serv,LPG,2014-15,0
vic,Electricity_gas_water_serv,Liquid/gasBiofuels,2014-15,6
vic,Electricity_gas_water_serv,Electricity,2014-15,30.9
vic,Electricity_gas_water_serv,Naturalgas,2014-15,30
vic,Electricity_gas_water_serv,Fueloil,2014-15,0.4
vic,Electricity_gas_water_serv,Diesel,2014-15,1.1
vic,Residential,Electricity,2014-15,39.4
vic,Residential,Solarenergy,2014-15,2.7
vic,Residential,Naturalgas,2014-15,109.7
vic,Residential,Diesel,2014-15,0.2
vic,Residential,LPG,2014-15,2.7
vic,Manufacturing,Liquid/gasBiofuels,2014-15,0.1
vic,Manufacturing,Electricity,2014-15,40.4
vic,Manufacturing,Naturalgas,2014-15,73.4
vic,Manufacturing,Fueloil,2014-15,0.4
vic,Manufacturing,Diesel,2014-15,2.6
vic,Manufacturing,LPG,2014-15,5.3
vic,Mining,Electricity,2014-15,1.9
vic,Mining,Naturalgas,2014-15,26.4
vic,Mining,Diesel,2014-15,1.8
vic,Agriculture,Electricity,2014-15,2.1
vic,Agriculture,Naturalgas,2014-15,0.8
vic,Agriculture,Diesel,2014-15,12.9
vic,Agriculture,LPG,2014-15,0.2
vic,Mining,LPG,2014-15,0.1
vic,Construction,Electricity,2015-16,0.1
vic,Construction,Liquid/gasBiofuels,2015-16,0
vic,Construction,Naturalgas,2015-16,1.9
vic,Construction,Diesel,2015-16,3.1
vic,Transport_postal,Liquid/gasBiofuels,2015-16,0.3
vic,Transport_postal,Electricity,2015-16,3.3
vic,Transport_postal,Naturalgas,2015-16,3.2
vic,Transport_postal,Fueloil,2015-16,0.9
vic,Transport_postal,Diesel,2015-16,124.6
vic,Transport_postal,LPG,2015-16,25.8
vic,Commercial_services,Naturalgas,2015-16,34.8
vic,Commercial_services,Diesel,2015-16,2.6
vic,Commercial_services,Solarenergy,2015-16,0.2
vic,Commercial_services,LPG,2015-16,0.1
vic,Commercial_services,Electricity,2015-16,61
vic,Electricity_gas_water_serv,LPG,2015-16,0
vic,Electricity_gas_water_serv,Liquid/gasBiofuels,2015-16,5.5
vic,Electricity_gas_water_serv,Electricity,2015-16,31
vic,Electricity_gas_water_serv,Naturalgas,2015-16,28.1
vic,Electricity_gas_water_serv,Fueloil,2015-16,0.6
vic,Electricity_gas_water_serv,Diesel,2015-16,1
vic,Residential,Electricity,2015-16,38.2
vic,Residential,Solarenergy,2015-16,2.7
vic,Residential,Naturalgas,2015-16,112.1
vic,Residential,LPG,2015-16,3.8
vic,Manufacturing,Liquid/gasBiofuels,2015-16,0.1
vic,Manufacturing,Electricity,2015-16,40.3
vic,Manufacturing,Naturalgas,2015-16,72.8
vic,Manufacturing,Fueloil,2015-16,0.7
vic,Manufacturing,Diesel,2015-16,1.9
vic,Mining,Electricity,2015-16,1.8
vic,Mining,Naturalgas,2015-16,27.1
vic,Mining,Diesel,2015-16,1.6
vic,Agriculture,Electricity,2015-16,2.3
vic,Agriculture,Naturalgas,2015-16,0.8
vic,Agriculture,Diesel,2015-16,13
vic,Agriculture,LPG,2015-16,0.2
vic,Mining,LPG,2015-16,0.1
vic,Manufacturing,LPG,2015-16,5.1
vic,Construction,Liquid/gasBiofuels,2016-17,0
vic,Construction,Electricity,2016-17,0.1
vic,Construction,Naturalgas,2016-17,1.9
vic,Construction,Diesel,2016-17,3.2
vic,Transport_postal,Liquid/gasBiofuels,2016-17,0.5
vic,Transport_postal,Electricity,2016-17,3.2
vic,Transport_postal,Naturalgas,2016-17,3.5
vic,Transport_postal,Fueloil,2016-17,0.8
vic,Transport_postal,Diesel,2016-17,128.9
vic,Transport_postal,LPG,2016-17,20.7
vic,Commercial_services,Diesel,2016-17,2.6
vic,Commercial_services,LPG,2016-17,0.2
vic,Commercial_services,Naturalgas,2016-17,35.6
vic,Commercial_services,Solarenergy,2016-17,0.2
vic,Commercial_services,Electricity,2016-17,62.1
vic,Electricity_gas_water_serv,LPG,2016-17,0
vic,Electricity_gas_water_serv,Liquid/gasBiofuels,2016-17,4.8
vic,Electricity_gas_water_serv,Electricity,2016-17,28.8
vic,Electricity_gas_water_serv,Naturalgas,2016-17,40.5
vic,Electricity_gas_water_serv,Solvents,2016-17,0
vic,Electricity_gas_water_serv,Fueloil,2016-17,0.5
vic,Electricity_gas_water_serv,Diesel,2016-17,1.2
vic,Residential,Electricity,2016-17,38.4
vic,Residential,Solarenergy,2016-17,3
vic,Residential,Naturalgas,2016-17,112.1
vic,Residential,LPG,2016-17,3.3
vic,Manufacturing,Liquid/gasBiofuels,2016-17,0.1
vic,Manufacturing,Electricity,2016-17,34.2
vic,Manufacturing,Naturalgas,2016-17,67.4
vic,Manufacturing,Fueloil,2016-17,0.6
vic,Manufacturing,Diesel,2016-17,1.6
vic,Manufacturing,LPG,2016-17,5.3
vic,Mining,Electricity,2016-17,1.7
vic,Mining,Naturalgas,2016-17,21.8
vic,Mining,Diesel,2016-17,1.6
vic,Agriculture,Electricity,2016-17,2.2
vic,Agriculture,Naturalgas,2016-17,0.6
vic,Agriculture,Diesel,2016-17,15.2
vic,Agriculture,LPG,2016-17,0.2
vic,Mining,LPG,2016-17,0.1
vic,Construction,Liquid/gasBiofuels,2017-18,0
vic,Construction,Electricity,2017-18,0.1
vic,Construction,Naturalgas,2017-18,1.8
vic,Construction,Diesel,2017-18,3
vic,Transport_postal,Liquid/gasBiofuels,2017-18,0.7
vic,Transport_postal,Electricity,2017-18,3.2
vic,Transport_postal,Naturalgas,2017-18,3.2
vic,Transport_postal,Fueloil,2017-18,0.8
vic,Transport_postal,Diesel,2017-18,135.1
vic,Transport_postal,LPG,2017-18,12.2
vic,Commercial_services,Naturalgas,2017-18,36.8
vic,Commercial_services,Diesel,2017-18,2.6
vic,Commercial_services,LPG,2017-18,0.2
vic,Commercial_services,Solarenergy,2017-18,0.2
vic,Commercial_services,Electricity,2017-18,62.7
vic,Electricity_gas_water_serv,LPG,2017-18,0
vic,Electricity_gas_water_serv,Liquid/gasBiofuels,2017-18,5.1
vic,Electricity_gas_water_serv,Electricity,2017-18,24.6
vic,Electricity_gas_water_serv,Naturalgas,2017-18,55.3
vic,Electricity_gas_water_serv,Fueloil,2017-18,0.7
vic,Electricity_gas_water_serv,Diesel,2017-18,1.3
vic,Residential,Electricity,2017-18,39.4
vic,Residential,Solarenergy,2017-18,3.3
vic,Residential,Naturalgas,2017-18,111.3
vic,Residential,LPG,2017-18,3.3
vic,Manufacturing,Liquid/gasBiofuels,2017-18,0.2
vic,Manufacturing,Electricity,2017-18,38.1
vic,Manufacturing,Naturalgas,2017-18,61.1
vic,Manufacturing,Fueloil,2017-18,0.5
vic,Manufacturing,Diesel,2017-18,1.8
vic,Manufacturing,LPG,2017-18,3.7
vic,Mining,Electricity,2017-18,2.4
vic,Mining,Naturalgas,2017-18,21.1
vic,Mining,Diesel,2017-18,2.2
vic,Agriculture,Electricity,2017-18,2.3
vic,Agriculture,Naturalgas,2017-18,0.7
vic,Agriculture,Diesel,2017-18,15.3
vic,Agriculture,LPG,2017-18,0.2
vic,Mining,LPG,2017-18,0.1
vic,Construction,Liquid/gasBiofuels,2018-19,0
vic,Construction,Electricity,2018-19,0.1
vic,Construction,Naturalgas,2018-19,1.8
vic,Construction,Diesel,2018-19,3
vic,Transport_postal,Liquid/gasBiofuels,2018-19,0.9
vic,Transport_postal,Electricity,2018-19,3.3
vic,Transport_postal,Naturalgas,2018-19,2.7
vic,Transport_postal,Fueloil,2018-19,4.9
vic,Transport_postal,Diesel,2018-19,140.3
vic,Transport_postal,LPG,2018-19,9.4
vic,Commercial_services,Diesel,2018-19,0.6
vic,Commercial_services,LPG,2018-19,0.1
vic,Commercial_services,Naturalgas,2018-19,37.8
vic,Commercial_services,Solarenergy,2018-19,0.2
vic,Commercial_services,Electricity,2018-19,63.3
vic,Electricity_gas_water_serv,LPG,2018-19,0
vic,Electricity_gas_water_serv,Liquid/gasBiofuels,2018-19,5.3
vic,Electricity_gas_water_serv,Electricity,2018-19,24.5
vic,Electricity_gas_water_serv,Naturalgas,2018-19,49.6
vic,Electricity_gas_water_serv,Fueloil,2018-19,0.8
vic,Electricity_gas_water_serv,Diesel,2018-19,1.2
vic,Residential,Electricity,2018-19,39.1
vic,Residential,Solarenergy,2018-19,3.6
vic,Residential,Naturalgas,2018-19,113
vic,Residential,LPG,2018-19,3.2
vic,Manufacturing,Liquid/gasBiofuels,2018-19,0.1
vic,Manufacturing,Electricity,2018-19,37.3
vic,Manufacturing,Naturalgas,2018-19,58.3
vic,Manufacturing,Fueloil,2018-19,0.4
vic,Manufacturing,Diesel,2018-19,1.8
vic,Manufacturing,LPG,2018-19,3.7
vic,Mining,Electricity,2018-19,2.2
vic,Mining,Naturalgas,2018-19,19.8
vic,Mining,Diesel,2018-19,2.3
vic,Mining,LPG,2018-19,0.1
vic,Agriculture,Electricity,2018-19,2
vic,Agriculture,Naturalgas,2018-19,0.8
vic,Agriculture,Diesel,2018-19,13.3
vic,Agriculture,LPG,2018-19,0.2
wa,Construction,Diesel,2000-01,3.5
wa,Transport_postal,Electricity,2000-01,0.3
wa,Transport_postal,Naturalgas,2000-01,8.9
wa,Transport_postal,Fueloil,2000-01,5
wa,Transport_postal,Diesel,2000-01,46.1
wa,Transport_postal,LPG,2000-01,4.3
wa,Commercial_services,Naturalgas,2000-01,2.8
wa,Commercial_services,Fueloil,2000-01,0.1
wa,Commercial_services,Diesel,2000-01,2.1
wa,Commercial_services,LPG,2000-01,1.2
wa,Commercial_services,Electricity,2000-01,14.4
wa,Electricity_gas_water_serv,Blackcoal,2000-01,91.2
wa,Electricity_gas_water_serv,Electricity,2000-01,8.9
wa,Electricity_gas_water_serv,Naturalgas,2000-01,102.4
wa,Electricity_gas_water_serv,Diesel,2000-01,3.3
wa,Residential,Electricity,2000-01,13.7
wa,Residential,Solarenergy,2000-01,1.1
wa,Residential,Naturalgas,2000-01,8.8
wa,Residential,Diesel,2000-01,0.3
wa,Residential,LPG,2000-01,1.4
wa,Manufacturing,Electricity,2000-01,23.2
wa,Manufacturing,Naturalgas,2000-01,147.1
wa,Manufacturing,Fueloil,2000-01,0.2
wa,Manufacturing,Diesel,2000-01,5.5
wa,Manufacturing,LPG,2000-01,0.6
wa,Mining,Electricity,2000-01,15.3
wa,Mining,Naturalgas,2000-01,67.4
wa,Mining,Diesel,2000-01,29.7
wa,Agriculture,Electricity,2000-01,0.7
wa,Agriculture,Diesel,2000-01,11.2
wa,Agriculture,LPG,2000-01,0.3
wa,Mining,LPG,2000-01,0.4
wa,Manufacturing,Blackcoal,2000-01,20.9
wa,Construction,Diesel,2001-02,3.3
wa,Transport_postal,Electricity,2001-02,0.2
wa,Transport_postal,Naturalgas,2001-02,10.3
wa,Transport_postal,Fueloil,2001-02,4.5
wa,Transport_postal,Diesel,2001-02,49.1
wa,Commercial_services,Naturalgas,2001-02,2.9
wa,Commercial_services,Fueloil,2001-02,0.1
wa,Commercial_services,Diesel,2001-02,2.9
wa,Commercial_services,LPG,2001-02,1.3
wa,Commercial_services,Electricity,2001-02,15.3
wa,Transport_postal,LPG,2001-02,4.3
wa,Electricity_gas_water_serv,Blackcoal,2001-02,93.6
wa,Electricity_gas_water_serv,Electricity,2001-02,9.4
wa,Electricity_gas_water_serv,Naturalgas,2001-02,102.7
wa,Electricity_gas_water_serv,Diesel,2001-02,3.5
wa,Residential,Electricity,2001-02,14.3
wa,Residential,Solarenergy,2001-02,1.1
wa,Residential,Naturalgas,2001-02,9.1
wa,Residential,Diesel,2001-02,0.3
wa,Residential,LPG,2001-02,1.4
wa,Manufacturing,Electricity,2001-02,22
wa,Manufacturing,Naturalgas,2001-02,150.5
wa,Manufacturing,Fueloil,2001-02,0.2
wa,Manufacturing,Diesel,2001-02,5.5
wa,Manufacturing,LPG,2001-02,0.5
wa,Mining,Electricity,2001-02,15.7
wa,Mining,Naturalgas,2001-02,69.7
wa,Mining,Diesel,2001-02,32.7
wa,Mining,LPG,2001-02,0.5
wa,Agriculture,Electricity,2001-02,0.7
wa,Agriculture,Diesel,2001-02,11.5
wa,Agriculture,LPG,2001-02,0.3
wa,Manufacturing,Blackcoal,2001-02,21.3
wa,Construction,Electricity,2002-03,0
wa,Construction,Diesel,2002-03,3.2
wa,Transport_postal,Electricity,2002-03,0.2
wa,Transport_postal,Naturalgas,2002-03,10.5
wa,Transport_postal,Fueloil,2002-03,5.9
wa,Transport_postal,Diesel,2002-03,49.7
wa,Transport_postal,LPG,2002-03,5.3
wa,Commercial_services,Naturalgas,2002-03,2.9
wa,Commercial_services,Fueloil,2002-03,0.1
wa,Commercial_services,Diesel,2002-03,3
wa,Commercial_services,LPG,2002-03,1.3
wa,Commercial_services,Solarenergy,2002-03,0
wa,Commercial_services,Electricity,2002-03,16.1
wa,Electricity_gas_water_serv,LPG,2002-03,0
wa,Electricity_gas_water_serv,Blackcoal,2002-03,106.2
wa,Electricity_gas_water_serv,Liquid/gasBiofuels,2002-03,1.2
wa,Electricity_gas_water_serv,Electricity,2002-03,4.3
wa,Electricity_gas_water_serv,Naturalgas,2002-03,98.4
wa,Electricity_gas_water_serv,Diesel,2002-03,10.3
wa,Residential,Electricity,2002-03,15.6
wa,Residential,Solarenergy,2002-03,1.2
wa,Residential,Naturalgas,2002-03,9
wa,Residential,Diesel,2002-03,0.3
wa,Residential,LPG,2002-03,1.4
wa,Manufacturing,Electricity,2002-03,19.4
wa,Manufacturing,Naturalgas,2002-03,145.7
wa,Manufacturing,Fueloil,2002-03,0.1
wa,Manufacturing,Diesel,2002-03,1
wa,Manufacturing,LPG,2002-03,0.5
wa,Mining,Electricity,2002-03,17.2
wa,Mining,Naturalgas,2002-03,48.4
wa,Mining,Fueloil,2002-03,0
wa,Mining,Diesel,2002-03,35.8
wa,Agriculture,Electricity,2002-03,0.8
wa,Agriculture,Diesel,2002-03,13.4
wa,Agriculture,LPG,2002-03,0.3
wa,Mining,LPG,2002-03,0.2
wa,Manufacturing,Blackcoal,2002-03,27.2
wa,Construction,Diesel,2003-04,3.6
wa,Construction,Electricity,2003-04,0
wa,Transport_postal,Electricity,2003-04,0.3
wa,Transport_postal,Naturalgas,2003-04,10.5
wa,Transport_postal,Fueloil,2003-04,6.8
wa,Transport_postal,Diesel,2003-04,52.7
wa,Transport_postal,LPG,2003-04,5.3
wa,Commercial_services,Naturalgas,2003-04,2.8
wa,Commercial_services,Fueloil,2003-04,0.1
wa,Commercial_services,Diesel,2003-04,3.1
wa,Commercial_services,LPG,2003-04,1.4
wa,Commercial_services,Solarenergy,2003-04,0
wa,Commercial_services,Electricity,2003-04,16.5
wa,Electricity_gas_water_serv,LPG,2003-04,0
wa,Electricity_gas_water_serv,Blackcoal,2003-04,107
wa,Electricity_gas_water_serv,Liquid/gasBiofuels,2003-04,1.1
wa,Electricity_gas_water_serv,Electricity,2003-04,4.6
wa,Electricity_gas_water_serv,Naturalgas,2003-04,104
wa,Electricity_gas_water_serv,Diesel,2003-04,14.4
wa,Residential,Electricity,2003-04,15.7
wa,Residential,Solarenergy,2003-04,1.1
wa,Residential,Naturalgas,2003-04,8.7
wa,Residential,Diesel,2003-04,0.3
wa,Residential,LPG,2003-04,1.4
wa,Manufacturing,Electricity,2003-04,19.6
wa,Manufacturing,Naturalgas,2003-04,153.7
wa,Manufacturing,Fueloil,2003-04,0.1
wa,Manufacturing,Diesel,2003-04,1.8
wa,Manufacturing,LPG,2003-04,0.6
wa,Mining,Electricity,2003-04,17.1
wa,Mining,Naturalgas,2003-04,48.4
wa,Mining,Fueloil,2003-04,0
wa,Mining,Diesel,2003-04,32.8
wa,Mining,LPG,2003-04,0.2
wa,Agriculture,Electricity,2003-04,0.9
wa,Agriculture,Diesel,2003-04,14.1
wa,Agriculture,LPG,2003-04,0.3
wa,Manufacturing,Blackcoal,2003-04,27.9
wa,Construction,Electricity,2004-05,0
wa,Construction,Diesel,2004-05,3.6
wa,Transport_postal,Electricity,2004-05,0.5
wa,Transport_postal,Naturalgas,2004-05,11.2
wa,Transport_postal,Fueloil,2004-05,7.6
wa,Transport_postal,Diesel,2004-05,54.5
wa,Transport_postal,LPG,2004-05,5.1
wa,Commercial_services,Naturalgas,2004-05,2.8
wa,Commercial_services,Fueloil,2004-05,0.1
wa,Commercial_services,Diesel,2004-05,5.2
wa,Commercial_services,Solarenergy,2004-05,0
wa,Commercial_services,LPG,2004-05,0.5
wa,Commercial_services,Electricity,2004-05,16.5
wa,Electricity_gas_water_serv,LPG,2004-05,0
wa,Electricity_gas_water_serv,Blackcoal,2004-05,104.7
wa,Electricity_gas_water_serv,Liquid/gasBiofuels,2004-05,0.6
wa,Electricity_gas_water_serv,Electricity,2004-05,5.3
wa,Electricity_gas_water_serv,Naturalgas,2004-05,104.1
wa,Electricity_gas_water_serv,Diesel,2004-05,14.9
wa,Residential,Electricity,2004-05,15.2
wa,Residential,Solarenergy,2004-05,1.1
wa,Residential,Naturalgas,2004-05,9.1
wa,Residential,Diesel,2004-05,0.3
wa,Residential,LPG,2004-05,1.5
wa,Manufacturing,Electricity,2004-05,19.8
wa,Manufacturing,Naturalgas,2004-05,162.5
wa,Manufacturing,Fueloil,2004-05,0.1
wa,Manufacturing,Diesel,2004-05,1.8
wa,Manufacturing,LPG,2004-05,0.6
wa,Mining,Electricity,2004-05,17.2
wa,Mining,Naturalgas,2004-05,61
wa,Mining,Fueloil,2004-05,0
wa,Mining,Diesel,2004-05,33.7
wa,Agriculture,Electricity,2004-05,0.8
wa,Agriculture,Diesel,2004-05,15.4
wa,Agriculture,LPG,2004-05,0.4
wa,Mining,LPG,2004-05,0.3
wa,Manufacturing,Blackcoal,2004-05,26.3
wa,Construction,Electricity,2005-06,0
wa,Construction,Diesel,2005-06,4.6
wa,Transport_postal,Electricity,2005-06,0.6
wa,Transport_postal,Naturalgas,2005-06,11.7
wa,Transport_postal,Fueloil,2005-06,8.7
wa,Transport_postal,Diesel,2005-06,56.8
wa,Transport_postal,LPG,2005-06,5.9
wa,Commercial_services,Naturalgas,2005-06,2.7
wa,Commercial_services,Fueloil,2005-06,0.1
wa,Commercial_services,Diesel,2005-06,6.1
wa,Commercial_services,Solarenergy,2005-06,0
wa,Commercial_services,LPG,2005-06,0.5
wa,Commercial_services,Electricity,2005-06,16.1
wa,Electricity_gas_water_serv,LPG,2005-06,0
wa,Electricity_gas_water_serv,Blackcoal,2005-06,101.1
wa,Electricity_gas_water_serv,Liquid/gasBiofuels,2005-06,0.6
wa,Electricity_gas_water_serv,Electricity,2005-06,5.6
wa,Electricity_gas_water_serv,Naturalgas,2005-06,104.6
wa,Electricity_gas_water_serv,Diesel,2005-06,15.8
wa,Residential,Electricity,2005-06,15.8
wa,Residential,Solarenergy,2005-06,1
wa,Residential,Naturalgas,2005-06,9
wa,Residential,Diesel,2005-06,0.2
wa,Residential,LPG,2005-06,1.7
wa,Manufacturing,Electricity,2005-06,14.6
wa,Manufacturing,Naturalgas,2005-06,165.1
wa,Manufacturing,Fueloil,2005-06,0.1
wa,Manufacturing,Diesel,2005-06,1.8
wa,Mining,Electricity,2005-06,27
wa,Mining,Naturalgas,2005-06,69.6
wa,Mining,Fueloil,2005-06,0
wa,Mining,Diesel,2005-06,30.6
wa,Agriculture,Electricity,2005-06,0.8
wa,Agriculture,Diesel,2005-06,11.7
wa,Agriculture,LPG,2005-06,0.5
wa,Mining,LPG,2005-06,0.3
wa,Manufacturing,LPG,2005-06,0.5
wa,Manufacturing,Blackcoal,2005-06,26.8
wa,Construction,Electricity,2006-07,0
wa,Construction,Diesel,2006-07,4.8
wa,Transport_postal,Electricity,2006-07,0.7
wa,Transport_postal,Naturalgas,2006-07,12.3
wa,Transport_postal,Fueloil,2006-07,11
wa,Transport_postal,Diesel,2006-07,59.2
wa,Transport_postal,LPG,2006-07,5.5
wa,Commercial_services,Fueloil,2006-07,0.1
wa,Commercial_services,Diesel,2006-07,6.3
wa,Commercial_services,LPG,2006-07,0.5
wa,Commercial_services,Naturalgas,2006-07,2.8
wa,Commercial_services,Solarenergy,2006-07,0
wa,Commercial_services,Electricity,2006-07,17.2
wa,Electricity_gas_water_serv,LPG,2006-07,0
wa,Electricity_gas_water_serv,Blackcoal,2006-07,100.5
wa,Electricity_gas_water_serv,Liquid/gasBiofuels,2006-07,0.5
wa,Electricity_gas_water_serv,Electricity,2006-07,5.4
wa,Electricity_gas_water_serv,Naturalgas,2006-07,113.4
wa,Electricity_gas_water_serv,Diesel,2006-07,16.6
wa,Residential,Electricity,2006-07,16.6
wa,Residential,Solarenergy,2006-07,2.4
wa,Residential,Naturalgas,2006-07,9.4
wa,Residential,Diesel,2006-07,0.2
wa,Residential,LPG,2006-07,1.5
wa,Manufacturing,Electricity,2006-07,17.6
wa,Manufacturing,Naturalgas,2006-07,180.2
wa,Manufacturing,Fueloil,2006-07,0.1
wa,Manufacturing,Diesel,2006-07,1.8
wa,Manufacturing,LPG,2006-07,0.5
wa,Mining,Electricity,2006-07,26
wa,Mining,Naturalgas,2006-07,82.7
wa,Mining,Fueloil,2006-07,0
wa,Mining,Diesel,2006-07,32.4
wa,Agriculture,Electricity,2006-07,0.9
wa,Agriculture,Diesel,2006-07,11.3
wa,Agriculture,LPG,2006-07,0.5
wa,Mining,LPG,2006-07,0.2
wa,Manufacturing,Blackcoal,2006-07,27.8
wa,Construction,Electricity,2007-08,0
wa,Construction,Diesel,2007-08,4.8
wa,Transport_postal,Electricity,2007-08,0.8
wa,Transport_postal,Naturalgas,2007-08,12.3
wa,Transport_postal,Fueloil,2007-08,12.3
wa,Transport_postal,Diesel,2007-08,61.2
wa,Transport_postal,LPG,2007-08,5.3
wa,Commercial_services,Fueloil,2007-08,0.1
wa,Commercial_services,Diesel,2007-08,6.5
wa,Commercial_services,LPG,2007-08,0.6
wa,Commercial_services,Naturalgas,2007-08,2.9
wa,Commercial_services,Solarenergy,2007-08,0
wa,Commercial_services,Electricity,2007-08,17.4
wa,Electricity_gas_water_serv,LPG,2007-08,0.1
wa,Electricity_gas_water_serv,Blackcoal,2007-08,89.9
wa,Electricity_gas_water_serv,Liquid/gasBiofuels,2007-08,0.9
wa,Electricity_gas_water_serv,Electricity,2007-08,8.7
wa,Electricity_gas_water_serv,Naturalgas,2007-08,128.4
wa,Electricity_gas_water_serv,Diesel,2007-08,24.3
wa,Residential,Electricity,2007-08,17.2
wa,Residential,Solarenergy,2007-08,2.4
wa,Residential,Naturalgas,2007-08,9.7
wa,Residential,Diesel,2007-08,0.2
wa,Residential,LPG,2007-08,1.7
wa,Manufacturing,Electricity,2007-08,17.6
wa,Manufacturing,Naturalgas,2007-08,170.9
wa,Manufacturing,Fueloil,2007-08,0.1
wa,Manufacturing,Diesel,2007-08,7.2
wa,Manufacturing,LPG,2007-08,0.6
wa,Mining,Electricity,2007-08,25.2
wa,Mining,Naturalgas,2007-08,84.1
wa,Mining,Fueloil,2007-08,0
wa,Mining,Diesel,2007-08,36.8
wa,Agriculture,Electricity,2007-08,0.9
wa,Agriculture,Diesel,2007-08,11.7
wa,Agriculture,LPG,2007-08,0.6
wa,Mining,LPG,2007-08,0.3
wa,Manufacturing,Blackcoal,2007-08,28.6
wa,Construction,Electricity,2008-09,0
wa,Construction,Diesel,2008-09,4.7
wa,Transport_postal,Liquid/gasBiofuels,2008-09,0.1
wa,Transport_postal,Electricity,2008-09,0.8
